NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;Si;;;667.3103;247.0467;174;21116.8218;13009;1864;1.9968;76;0;61;112;62;124;62;8041;1274;140;190
CATALUNYA;GLOBAL;2021-08-12;2021-08-18;No;244.297;0.830934;294.0029;124.2944;9623;1974.6970;92067;60816;7.9904;868;164;127;3515;6108;3937;6107;72213;53488;144296;149512
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;No;254.903;0.824484;309.1668;130.5072;10104;2000.0648;93775;61072;8.2884;877;168;133;3695;6409;4155;6409;73724;53732;164330;145114
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;--;;;0.0000;0.0000;529;0.0000;10103;57;2.5991;75;13;2;279;250;249;12;9990;52;2247;845
CATALUNYA;GLOBAL;2021-08-11;2021-08-17;Si;;;739.7205;239.9477;169;21359.6092;13069;1975;1.8896;75;0;61;106;63;119;62;8252;1327;147;201
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;--;;;0.0000;0.0000;535;0.0000;10130;60;2.7444;82;20;1;291;244;265;11;10002;55;2250;840
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;Si;;;785.1544;272.6033;192;22082.2921;13551;2002;2.1190;76;0;61;136;56;152;57;8510;1353;159;203
CATALUNYA;GLOBAL;2021-08-10;2021-08-16;No;267.749;0.818309;327.1980;137.6370;10656;2037.6644;95704;62054;8.5367;933;175;130;3944;6712;4384;6703;75273;54602;191807;133756
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;No;283.735;0.81185;349.4917;145.4773;11263;2072.1641;97210;63219;8.9174;978;230;139;4115;7148;4638;7145;76355;55780;189391;128747
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;--;;;0.0000;0.0000;568;0.0000;10037;60;2.9240;94;22;2;300;268;276;15;9898;54;2109;816
CATALUNYA;GLOBAL;2021-08-09;2021-08-15;Si;;;802.1921;293.9004;207;22858.9277;14139;1961;2.1794;82;0;66;140;67;157;66;8905;1327;153;189
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;No;287.979;0.809279;355.8466;148.0735;11464;2082.7426;97857;63391;9.0169;994;224;136;4200;7264;4733;7243;76893;55924;194769;132067
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;--;;;0.0000;0.0000;588;0.0000;10093;58;2.9403;114;33;2;303;285;278;16;9947;52;2074;816
CATALUNYA;GLOBAL;2021-08-08;2021-08-14;Si;;;817.8100;298.1599;210;23194.0027;14369;1967;2.1601;83;0;67;142;68;156;68;9029;1341;155;187
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;--;;;0.0000;0.0000;608;0.0000;10502;57;3.0064;129;37;1;322;286;298;15;10360;51;1994;824
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;Si;;;843.3666;310.9382;219;23242.2762;14456;1914;2.1875;76;0;65;149;70;159;69;9127;1296;160;185
CATALUNYA;GLOBAL;2021-08-07;2021-08-13;No;296.2;0.809206;366.0376;151.7030;11745;2108.1879;99034;64184;9.1199;1010;217;145;4276;7469;4847;7431;77920;56709;192845;126102
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;No;314.268;0.805846;389.9846;160.7186;12443;2170.0445;101759;66248;9.3738;1040;216;148;4569;7874;5116;7884;80141;58544;192904;121129
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;--;;;0.0000;0.0000;649;0.0000;10717;62;3.3559;153;123;1;367;282;340;17;10583;55;1775;761
CATALUNYA;GLOBAL;2021-08-06;2021-08-12;Si;;;929.9750;393.2871;277;24914.8114;15445;2103;2.6673;75;0;66;205;72;226;71;9722;1413;158;153
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;--;;;0.0000;0.0000;690;0.0000;10717;63;3.5845;182;122;1;393;297;365;16;10572;57;1516;653
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;Si;;;1002.3852;420.2635;296;25523.9095;15808;2169;2.6762;66;0;59;224;72;238;70;10054;1455;164;109
CATALUNYA;GLOBAL;2021-08-05;2021-08-11;No;330.297;0.799198;413.2858;169.7084;13139;2200.1397;102369;67968;9.7620;1081;230;148;4818;8321;5380;8366;80651;60161;206982;107305
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;No;348.717;0.790039;441.3919;178.6595;13832;2264.3600;105607;69702;9.9810;1163;251;154;5053;8779;5649;8818;83135;61811;222103;98783
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;--;;;0.0000;0.0000;739;0.0000;10698;61;3.7498;205;127;2;415;324;380;18;10558;56;1309;596
CATALUNYA;GLOBAL;2021-08-04;2021-08-10;Si;;;1113.1303;499.7728;352;26713.7096;16680;2135;3.0527;72;0;55;274;78;296;76;10738;1448;178;110
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;No;370.137;0.780274;474.3674;189.5609;14676;2324.8863;108293;71702;10.3523;1214;272;150;5329;9347;6055;9387;85424;63741;223583;95183
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;--;;;0.0000;0.0000;800;0.0000;11119;77;3.9432;240;126;3;456;344;413;23;10987;70;1244;571
CATALUNYA;GLOBAL;2021-08-03;2021-08-09;Si;;;1174.1821;512.5511;361;27565.5951;17145;2270;3.1101;76;1;54;281;80;313;78;11028;1544;206;103
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;--;;;0.0000;0.0000;817;0.0000;11093;72;3.9938;246;125;2;469;348;422;19;10975;67;1263;602
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;Si;;;1257.9509;508.2916;358;27591.1517;17027;2406;3.1195;79;1;53;283;75;312;77;10840;1630;215;105
CATALUNYA;GLOBAL;2021-08-02;2021-08-08;No;399.46;0.771353;517.8698;204.0144;15795;2396.5077;110842;74698;10.6569;1221;247;146;5727;10068;6405;10013;87522;66538;215418;103789
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;No;407.075;0.761793;534.3641;207.7731;16086;2427.5328;112130;75812;10.7092;1243;261;148;5840;10246;6533;10196;88641;67571;213217;107987
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;--;;;0.0000;0.0000;811;0.0000;10952;75;4.1151;246;114;2;474;337;429;20;10841;70;1263;602
CATALUNYA;GLOBAL;2021-08-01;2021-08-07;Si;;;1270.7292;519.6501;366;28098.0236;17043;2747;3.1316;79;1;56;285;81;317;82;10863;1878;218;105
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;--;;;0.0000;0.0000;772;0.0000;9602;78;4.2642;238;113;2;433;339;388;20;9496;72;1260;596
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;Si;;;1294.8659;532.4284;375;28614.8341;17406;2748;3.2395;85;1;54;291;84;332;88;11107;1858;211;107
CATALUNYA;GLOBAL;2021-07-31;2021-08-06;No;415.599;0.748264;555.4178;214.3346;16594;2470.0665;113238;77997;10.8144;1289;283;149;6034;10560;6699;10513;89689;69469;206557;122444
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;No;438.913;0.740199;592.9658;229.2659;17750;2585.8233;116873;83324;11.0964;1412;302;157;6358;11392;7201;11347;92833;74320;208712;129244
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;--;;;0.0000;0.0000;749;0.0000;7678;82;4.5045;241;30;2;371;378;324;21;7582;77;1334;695
CATALUNYA;GLOBAL;2021-07-30;2021-08-05;Si;;;1361.5970;536.6878;378;27792.7646;16576;2999;3.3154;87;3;54;290;88;327;93;10666;2002;224;112
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;Si;;;1540.4929;582.1217;410;27767.2080;16413;3144;3.7442;92;3;58;313;97;364;108;10536;2070;217;140
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;No;468.116;0.738744;633.6653;243.5773;18858;2686.0674;120915;87043;11.3196;1459;318;162;6733;12125;7617;12087;96282;77787;198722;142544
CATALUNYA;GLOBAL;2021-07-29;2021-08-04;--;;;0.0000;0.0000;724;0.0000;6208;92;4.7680;232;33;2;316;408;271;25;6124;84;1305;784
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;--;;;0.0000;0.0000;691;0.0000;4574;107;5.0696;215;33;1;252;439;205;28;4500;96;1482;895
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;Si;;;1602.9645;613.3575;432;27452.0104;15950;3385;3.9427;93;4;67;307;125;348;136;10083;2193;222;133
CATALUNYA;GLOBAL;2021-07-28;2021-08-03;No;506.601;0.741582;683.1351;262.7323;20341;2783.1599;124924;90551;11.7433;1543;307;162;7234;13107;8164;13072;99833;81002;185476;163122
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;No;548.117;0.746595;734.1549;284.8064;22050;2893.3497;130568;93438;12.2784;1603;306;164;7716;14334;8728;14380;104476;83725;176980;175000
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;--;;;0.0000;0.0000;629;0.0000;2660;98;5.3279;209;31;1;162;467;116;27;2598;86;1504;1097
CATALUNYA;GLOBAL;2021-07-27;2021-08-02;Si;;;1654.0776;661.6310;466;26510.6769;15313;3359;4.2592;94;3;69;300;166;336;176;9847;2174;186;129
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;--;;;0.0000;0.0000;661;0.0000;1345;110;8.2913;214;30;1;132;529;83;32;1291;96;1506;1255
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;Si;;;1730.7473;749.6592;528;25971.1494;14832;3460;4.6416;102;3;74;346;182;372;183;9672;2285;190;128
CATALUNYA;GLOBAL;2021-07-26;2021-08-01;No;601.3;0.753337;798.1814;313.8554;24299;2973.3538;133500;96700;13.1127;1697;302;157;8356;15943;9390;16079;107293;86939;176120;175715
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;No;627.274;0.759361;826.0550;326.5910;25285;2996.4612;134146;97843;13.4934;1776;315;167;8562;16723;9566;16852;107717;88067;173899;182959
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;--;;;0.0000;0.0000;677;0.0000;1021;117;9.6352;205;34;1;121;556;69;34;966;103;1510;1261
CATALUNYA;GLOBAL;2021-07-25;2021-07-31;Si;;;1743.5256;751.0790;529;25861.8241;14928;3287;4.6934;102;4;75;350;179;378;180;9727;2162;186;133
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;Si;;;1761.9831;762.4375;537;25944.1731;14933;3340;4.6821;105;5;80;352;185;371;185;9678;2197;187;135
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;No;657.972;0.766512;858.3977;341.0832;26407;3023.0044;136062;97982;13.9353;1820;302;174;8911;17496;9972;17572;109312;88344;177205;181907
CATALUNYA;GLOBAL;2021-07-24;2021-07-30;--;;;0.0000;0.0000;685;0.0000;751;118;11.6770;204;34;1;110;575;59;35;700;105;1497;1269
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;--;;;0.0000;0.0000;694;0.0000;556;117;14.0264;204;32;1;96;598;48;37;504;102;1468;1384
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;Si;;;1733.5870;824.9091;581;25129.2026;14688;3011;5.2253;108;3;76;394;187;417;186;9525;2015;225;173
CATALUNYA;GLOBAL;2021-07-23;2021-07-29;No;706.484;0.78117;904.3929;363.6998;28158;3110.1643;141565;99227;14.3912;1833;300;162;9561;18597;10671;18653;113874;89890;173263;198574
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;No;761.628;0.797194;955.3869;390.0880;30201;3166.2085;142655;102476;15.1266;1875;290;151;10250;19951;11406;20082;115099;93064;172018;205192
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;--;;;0.0000;0.0000;723;0.0000;350;111;17.4564;205;29;1;88;635;36;34;305;96;1666;1461
CATALUNYA;GLOBAL;2021-07-22;2021-07-28;Si;;;1796.0586;958.3711;675;24723.1372;14493;2920;5.8221;111;4;73;489;186;484;181;9439;1983;234;164
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;--;;;0.0000;0.0000;758;0.0000;343;96;17.9688;212;26;1;88;670;40;29;302;82;1584;1390
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;Si;;;1759.1435;989.6069;697;23899.6478;13930;2903;6.0911;104;3;64;501;196;498;187;9206;2040;239;172
CATALUNYA;GLOBAL;2021-07-21;2021-07-27;No;820.374;0.814566;1007.1299;420.4027;32548;3183.8781;139996;106503;16.1483;1892;298;138;10969;21579;12253;21789;113833;96976;154418;219508
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;No;876.462;0.830832;1054.9206;449.3484;34789;3193.4363;136675;110564;17.0618;1957;318;126;11828;22961;13147;23211;112196;100900;146700;232045
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;--;;;0.0000;0.0000;792;0.0000;349;95;20.8651;199;28;0;99;693;47;35;308;85;1665;1301
CATALUNYA;GLOBAL;2021-07-20;2021-07-26;Si;;;1708.0304;992.4466;699;22932.7578;13024;3128;6.3086;111;3;58;525;174;518;162;8566;2213;250;184
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;--;;;0.0000;0.0000;843;0.0000;339;93;20.1571;192;30;1;101;742;41;36;298;84;1711;1192
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;Si;;;1614.3230;981.0881;691;20379.9409;11313;3041;6.9862;103;3;47;516;175;502;170;7484;2135;233;193
CATALUNYA;GLOBAL;2021-07-19;2021-07-25;No;935.123;0.848678;1101.8588;484.3260;37497;3244.9210;137457;113768;17.9562;1945;302;134;12414;25083;13699;25312;113202;104054;141026;261590
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;--;;;0.0000;0.0000;852;0.0000;336;90;18.9974;202;30;1;97;755;38;34;299;80;1775;1193
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;Si;;;1593.0258;992.4466;699;19587.6874;10896;2900;7.3000;103;3;41;516;183;501;176;7243;2031;235;192
CATALUNYA;GLOBAL;2021-07-18;2021-07-24;No;973.815;0.867293;1122.8221;499.4640;38669;3259.3099;138033;114306;18.4035;1929;282;114;12667;26002;14045;26192;113943;104695;141243;262915
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;No;1026.32;0.897562;1143.4495;517.3144;40051;3272.4458;138791;114565;18.9119;1929;284;91;13036;27015;14386;27225;114945;105081;139403;272936
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;--;;;0.0000;0.0000;918;0.0000;339;86;20.6897;210;30;1;108;810;45;33;301;76;1895;1182
CATALUNYA;GLOBAL;2021-07-17;2021-07-23;Si;;;1547.5920;999.5456;704;18617.9577;10328;2785;7.6949;98;2;31;511;193;501;185;6950;1965;237;194
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;--;;;0.0000;0.0000;994;0.0000;266;86;29.4498;204;32;1;135;859;60;31;232;77;1977;938
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;Si;;;1387.1535;908.6778;640;17737.6760;9957;2536;7.1774;97;2;23;446;194;424;185;6691;1794;199;152
CATALUNYA;GLOBAL;2021-07-16;2021-07-22;No;1095.35;0.932048;1175.2110;540.6931;41861;3221.8911;135021;114421;20.0034;1916;286;93;13310;28551;14709;28869;112635;105218;139277;276019
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;No;1156.32;0.956587;1208.7936;565.2988;43766;3195.3091;131506;115878;20.9166;1899;277;86;13708;30058;15130;30350;110774;106661;161855;271364
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;--;;;0.0000;0.0000;1111;0.0000;314;94;33.9726;204;28;1;182;929;91;33;279;86;2011;708
CATALUNYA;GLOBAL;2021-07-15;2021-07-21;Si;;;1181.2812;837.6874;590;16158.8482;9033;2348;7.3503;92;2;18;367;223;365;212;6177;1673;189;145
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;Si;;;1039.3003;769.5365;542;14472.1149;8109;2084;7.6584;93;2;14;349;193;352;186;5559;1466;224;143
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;No;1200.87;0.967967;1240.6067;586.7271;45425;3185.3118;129786;116824;21.6526;1849;263;78;14138;31287;15608;31576;110132;107782;178589;279466
CATALUNYA;GLOBAL;2021-07-14;2021-07-20;--;;;0.0000;0.0000;1196;0.0000;340;109;36.6995;211;29;1;214;982;111;38;304;102;2128;649
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;--;;;0.0000;0.0000;1310;0.0000;354;107;36.6029;212;24;1;232;1078;121;32;318;100;2141;625
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;Si;;;927.1353;715.5838;504;12991.2539;7501;1649;7.8400;78;2;10;319;185;314;180;5130;1171;235;158
CATALUNYA;GLOBAL;2021-07-13;2021-07-19;No;1230.93;0.977233;1259.6067;605.5722;46884;3230.2867;132928;117164;21.9271;1745;220;75;14414;32470;15853;32687;113068;108302;168693;302801
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;No;1237.0;0.989285;1250.3973;617.5327;47810;3246.7810;134837;116532;22.1047;1715;226;58;14784;33026;16287;33030;115178;107928;182413;312355
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;--;;;0.0000;0.0000;1430;0.0000;380;107;39.6355;204;26;0;270;1160;142;32;338;101;2199;592
CATALUNYA;GLOBAL;2021-07-12;2021-07-18;Si;;;789.4139;633.2348;446;12105.2930;7116;1410;7.6274;68;2;9;276;170;286;166;4910;1016;250;166
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;--;;;0.0000;0.0000;1461;0.0000;374;102;40.3263;192;21;0;277;1184;142;31;332;97;2172;588
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;Si;;;751.0790;600.5792;423;12021.5243;7118;1349;7.3212;59;2;5;268;155;276;155;4904;983;247;167
CATALUNYA;GLOBAL;2021-07-11;2021-07-17;No;1258.0;1.01329;1241.4979;623.3580;48261;3260.7177;135233;117215;22.0934;1668;224;55;14993;33268;16387;33151;115659;108562;198410;318060
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;No;1316.48;1.06885;1231.6814;626.1351;48476;3302.7735;137940;117764;21.8598;1574;215;52;15176;33300;16641;33072;118293;109124;212036;343042
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;--;;;0.0000;0.0000;1483;0.0000;380;107;40.2746;182;17;0;279;1204;142;34;337;100;2094;618
CATALUNYA;GLOBAL;2021-07-10;2021-07-16;Si;;;692.8668;548.0463;386;11489.0958;6729;1363;7.0166;51;2;3;252;134;259;134;4615;986;247;179
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;--;;;0.0000;0.0000;1545;0.0000;386;105;39.7291;169;14;0;287;1258;143;33;345;98;2132;670
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;Si;;;599.1594;478.4756;337;9945.7632;5632;1373;7.0075;46;2;4;212;125;219;125;3958;951;240;187
CATALUNYA;GLOBAL;2021-07-09;2021-07-15;No;1413.29;1.16282;1215.3939;634.5178;49125;3415.9470;147451;117015;21.3335;1454;203;35;16264;32861;17855;32537;127660;108551;221332;366145
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;--;;;0.0000;0.0000;1536;0.0000;395;100;37.9464;157;16;0;277;1259;134;36;354;94;2106;759
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;Si;;;433.0417;343.5938;242;8988.8119;4979;1352;5.5404;44;2;3;149;93;152;91;3469;917;239;213
CATALUNYA;GLOBAL;2021-07-08;2021-07-14;No;1476.28;1.23634;1194.0689;643.4947;49820;3495.1632;155231;115368;21.0625;1360;194;34;17321;32499;19012;32083;135405;107182;219161;398407
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;No;1507.05;1.29161;1166.8024;653.8795;50624;3548.4821;161401;113326;20.9132;1225;177;28;18275;32349;19925;31741;141778;105272;217078;426483
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;--;;;0.0000;0.0000;1597;0.0000;430;89;36.4211;127;13;0;312;1285;140;33;391;84;2145;792
CATALUNYA;GLOBAL;2021-07-07;2021-07-13;Si;;;339.3343;269.7637;190;7928.2144;4273;1311;4.8002;36;2;3;109;81;106;79;2972;882;196;243
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;--;;;0.0000;0.0000;1643;0.0000;463;95;36.3107;114;14;0;341;1302;151;36;428;87;2239;783
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;Si;;;265.5043;211.5515;149;7209.7910;3714;1364;4.1998;35;3;4;80;69;81;67;2609;915;195;232
CATALUNYA;GLOBAL;2021-07-06;2021-07-12;No;1493.89;1.33584;1118.3142;654.0345;50636;3536.5861;163500;110306;20.7290;1111;163;22;18996;31640;20396;30841;144637;102538;237265;445270
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;No;1436.31;1.37504;1044.5616;632.8645;48997;3486.6384;164723;105216;20.0534;971;149;19;19271;29726;20223;28788;146474;97928;241926;458050
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;--;;;0.0000;0.0000;1587;0.0000;466;91;34.7409;109;9;0;338;1249;149;32;437;84;2288;817
CATALUNYA;GLOBAL;2021-07-05;2021-07-11;Si;;;198.7732;156.1790;110;6509.8250;3317;1268;3.4516;35;3;3;56;54;57;51;2303;826;193;238
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;--;;;0.0000;0.0000;1591;0.0000;484;96;33.2717;100;9;0;338;1253;146;34;452;89;2248;875
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;Si;;;190.2544;150.4997;106;6350.8064;3298;1175;3.3443;40;4;3;52;54;53;49;2289;761;194;245
CATALUNYA;GLOBAL;2021-07-04;2021-07-10;No;1447.16;1.43163;1010.8499;618.1398;47857;3480.3739;165848;103606;19.6896;882;128;19;19083;28774;20089;27960;147575;96457;245131;459207
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;--;;;0.0000;0.0000;1594;0.0000;508;94;30.6050;91;11;0;335;1259;141;31;474;88;2267;894
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;Si;;;180.3157;144.8205;102;6213.0849;3323;1053;3.2776;44;4;3;51;51;52;46;2312;678;202;238
CATALUNYA;GLOBAL;2021-07-03;2021-07-09;No;1527.13;1.58125;965.7716;605.5463;46882;3487.3875;168576;101421;19.2590;810;113;18;19058;27824;20057;27063;150212;94453;249747;451806
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;No;1744.34;1.96858;886.0904;580.8760;44972;3378.3861;163815;97743;18.8656;723;91;17;18463;26509;19143;25639;146348;91026;260741;461510
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;--;;;0.0000;0.0000;1567;0.0000;483;97;29.4444;74;11;0;318;1249;128;31;451;89;2403;1103
CATALUNYA;GLOBAL;2021-07-02;2021-07-08;Si;;;150.4997;120.6837;85;5251.8741;2819;880;3.1250;37;4;2;42;43;42;39;2001;591;241;270
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;--;;;0.0000;0.0000;1558;0.0000;456;94;27.5728;61;10;0;312;1246;116;26;428;87;2558;1184
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;Si;;;116.4243;89.4479;63;4304.8614;2191;841;2.9991;30;3;3;34;29;36;28;1578;556;246;284
CATALUNYA;GLOBAL;2021-07-01;2021-07-07;No;1923.97;2.44129;788.0937;550.5742;42626;3234.8204;156205;94238;18.4646;631;79;13;17444;25182;17830;24168;139706;87746;258350;466510
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;No;1997.94;2.90358;688.0950;512.9229;39711;3054.0296;146648;89798;18.0383;572;71;14;16270;23441;16468;22297;131190;83714;285609;443024
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;--;;;0.0000;0.0000;1472;0.0000;407;97;26.1242;57;10;0;269;1203;95;27;380;87;2432;1321
CATALUNYA;GLOBAL;2021-06-30;2021-07-06;Si;;;102.2262;69.5706;49;3937.1308;2065;708;2.4839;26;3;3;27;22;29;21;1540;473;245;267
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;--;;;0.0000;0.0000;1334;0.0000;366;88;21.4286;47;9;0;221;1113;69;21;341;79;2474;1686
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;Si;;;99.3866;53.9527;38;3479.9522;1958;493;2.2321;22;2;2;22;16;24;16;1483;309;247;279
CATALUNYA;GLOBAL;2021-06-29;2021-07-05;No;1944.26;3.27473;593.7149;464.2797;35945;2865.0628;138249;83567;17.3456;507;69;13;14887;21058;15083;19889;123748;77871;300681;422321
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;No;1723.37;3.42019;503.8814;411.6971;31874;2693.9851;130409;78162;16.4479;472;65;12;13347;18527;13716;17491;116937;72795;311424;412571
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;--;;;0.0000;0.0000;1219;0.0000;332;87;17.4479;38;9;0;183;1036;47;20;306;78;2421;1829
CATALUNYA;GLOBAL;2021-06-28;2021-07-04;Si;;;83.7687;42.5942;30;3306.7355;1988;341;1.8681;17;2;2;20;10;22;10;1494;219;249;285
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;No;1643.31;3.47927;472.3137;392.7100;30404;2615.5051;126761;75734;16.1254;443;67;10;12850;17554;13145;16556;113694;70494;315526;415179
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;--;;;0.0000;0.0000;1141;0.0000;315;82;17.8571;38;8;0;174;967;47;18;291;73;2431;1802
CATALUNYA;GLOBAL;2021-06-27;2021-07-03;Si;;;76.6696;39.7546;28;3292.5374;1986;333;1.7544;12;0;5;20;8;22;8;1497;213;252;284
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;--;;;0.0000;0.0000;1044;0.0000;274;76;19.1950;33;6;0;166;878;45;17;255;68;2375;1824
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;Si;;;69.5706;35.4952;25;3119.3207;1896;301;1.6079;8;0;5;20;5;20;6;1418;199;245;287
CATALUNYA;GLOBAL;2021-06-26;2021-07-02;No;1465.87;3.39593;431.6529;360.2253;27889;2451.2086;117553;72222;15.7111;410;68;8;11758;16131;11933;15179;105380;67186;311385;420146
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;No;1126.34;3.07906;365.8051;305.2143;23630;2177.2002;102550;66011;14.8291;369;59;8;9751;13879;9793;12953;92030;61358;301879;393068
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;--;;;0.0000;0.0000;889;0.0000;260;65;17.3913;37;6;0;151;738;37;15;239;60;1853;1595
CATALUNYA;GLOBAL;2021-06-25;2021-07-01;Si;;;59.6319;29.8159;21;2894.9909;1753;286;1.4257;12;0;4;16;5;15;6;1285;188;178;253
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;--;;;0.0000;0.0000;676;0.0000;206;50;15.5172;34;5;0;111;565;25;11;187;45;1217;1374
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;Si;;;55.3725;26.9763;19;2647.9441;1668;197;1.3808;15;0;3;15;4;14;5;1235;141;135;189
CATALUNYA;GLOBAL;2021-06-24;2021-06-30;No;780.096;2.60315;299.6732;237.5195;18389;1773.2400;83796;53490;14.0317;339;51;8;7574;10815;7555;9995;75353;49721;267269;335930
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;No;500.78;2.16018;231.8234;175.1721;13562;1569.4968;74078;47434;11.5788;308;51;8;5751;7811;5647;7186;66827;44005;257539;321779
CATALUNYA;GLOBAL;2021-06-23;2021-06-29;--;;;0.0000;0.0000;495;0.0000;177;46;10.8374;32;4;0;78;417;14;8;161;42;990;1227
